User,Item 1,Rating 1,Item 2,Rating 2,Item 3,Rating 3,Item 4,Rating 4,Item 5,Rating 5,Item 6,Rating 6,Item 7,Rating 7,Item 8,Rating 8,Item 9,Rating 9,Item 10,Rating 10
66,33939,6.69549818365916,33497,6.42073985244066,20073,6.03020336616127,43365,5.8762347762155,34018,5.62427477791729,73525,5.52543991303694,11808,5.48442346929692,43117,5.40165414760707,38277,5.31869235536885,31650,5.1644888951118
120,4798,7.77362446964276,43365,7.39733338752209,34018,7.12752650022555,75847,6.48914228180461,53618,6.48168774361718,3290,6.47270308479499,37197,6.29219118771581,37088,6.22129137460786,67315,6.20021515198558,31659,6.13210260816875
644,33497,6.95062170578809,43365,6.3977015051786,34018,6.14167338755105,64042,5.8726695659629,3291,5.54530771195914,33290,5.53900024074159,53618,5.53400745108245,37197,5.48526174588613,58125,5.36452244669714,73528,5.23056315931061
605,33497,6.889265057426,4798,6.81397586720761,3969,6.80120372398724,43364,6.78014944243952,20073,6.5994223646525,64042,6.06462351030904,34018,6.03565893662386,11808,5.96434434678914,75847,5.65041450370313,3290,5.60352596385744
514,14551,8.06441781848271,11808,7.43892491001333,71887,7.36081908969461,64042,7.35715927197746,3290,7.13367313402093,31650,7.10349978054456,14558,7.07427442722458,3291,6.91883629455743,37195,6.8586729564474,37197,6.81845696863807
615,33497,7.02093777863727,4798,6.64919903346523,34018,6.19674475320799,64042,6.12976543506201,43117,6.07032750779724,11808,5.94699014135281,38277,5.78614204981499,75847,5.74201468137696,3290,5.7220355602345,37197,5.71283473230584
423,33939,6.88101126526686,4640,6.87270422028995,33497,6.54185664278623,14547,6.50641203161375,58124,6.40853037406744,4798,6.38609168654347,3969,6.34203494535551,31648,6.25261127030801,73525,5.57427992650224,11808,5.54273230713543
426,4640,7.34764681917338,58124,6.78690864292983,43364,6.73303936542778,43365,6.60801730759221,34018,6.30225146708291,64042,6.13333352574786,38277,6.06222468636757,43117,6.05914151741325,11808,5.93287405532475,3290,5.81497352664992
253,58125,6.7977755688892,42951,6.6725110360708,79206,5.96078683709818,33306,5.84900276185254,67317,5.63116963037629,42527,5.14687376984173,70764,5.01574256053646,42529,4.65093586306262,60183,3.91509717567564,"",0
487,3290,6.3729026832205,31650,6.31924885536163,14558,6.21930873673539,53618,6.07201003483132,31659,5.9351592786577,38276,5.62389596570257,79206,5.27313781125237,3996,5.08282307288207,38176,4.87650513943474,67317,4.86876342187618
479,31659,6.62227144938071,38276,6.53209089619224,3996,5.92394423602301,38535,5.18486549037573,42527,5.12986114180364,42529,4.67615016681802,53643,3.68288388462255,"",0,"",0,"",0
418,33939,7.47029961970668,33497,7.11935851317921,58124,6.8797985370301,43364,6.81943872775412,43365,6.63680350474514,34018,6.29627207899222,73525,6.22147328291658,38277,6.14040594294117,64042,6.13243666372876,11808,6.13044552505079
389,64042,7.23037174262641,31650,7.07355787787037,3291,6.89571054923288,31659,6.72048140766358,67315,6.67676733745672,3996,5.85630615816132,33306,5.811851944983,53642,5.51691376329233,42527,5.24277122956556,70764,5.08611290257351
481,79206,4.97774544730743,67317,4.29558007608203,42527,4.08477629876903,38535,3.91500299078693,42529,3.75241582438376,60183,2.90730340330971,"",0,"",0,"",0,"",0
482,31650,6.85721197783434,67317,5.22055392583245,84923,5.00854342196069,70764,4.87542782398786,38535,4.71195758763419,42527,4.69423636374584,42529,4.28917127181128,60183,3.67602528991326,53643,3.42902704427273,"",0
471,53618,6.54442932718297,14556,6.37416316207573,31659,6.32950731901509,67315,6.30450429310578,79206,5.58758873165981,33306,5.54836238933276,3996,5.39698436445521,67317,5.15820963249754,37132,4.96976731850159,42527,4.75604623116175
378,22159,5.15879817012176,31648,4.96405242075326,43365,4.52310968360064,73525,4.34417964168338,34018,4.29178540665199,53618,3.85796089795463,12029,3.73165248521435,3278,3.71943069977809,14556,3.70984084791709,71904,3.70169899773262
473,3290,7.12971345489146,14556,6.80084935595898,3996,5.86870409874713,38535,5.15258550207132,42527,4.96731119126632,42529,4.54602536059199,60183,4.01764949480168,53643,3.70427359877597,"",0,"",0
518,14551,7.27250074505249,34018,6.83957853350689,11808,6.71978370893651,38277,6.67803482587801,64042,6.6012867607465,31650,6.3670283427736,3290,6.26295054394718,3291,6.18258133541602,71904,6.14345310577122,75847,6.12989878599192
425,4640,7.00466702915131,33497,6.67480312623278,4798,6.43943857422661,58124,6.42893945925206,43364,6.3486360474516,43365,6.10348461444177,34018,5.76261917214619,73525,5.70526775445874,11808,5.64170607037649,43117,5.55760357164392
61,33939,8.17421079256337,33497,7.94209447499886,4798,7.81093218123006,58124,7.76043986546187,31648,7.65047519644704,20073,7.44333441459915,43365,7.31533879309794,34018,7.05303997744003,11808,6.91957893428358,64042,6.88930647685365
625,33497,7.41509180471059,43365,6.91898455028933,38277,6.67687721242989,34018,6.6763759042404,11808,6.30622396747769,31650,6.09320314587999,3291,6.02458678345902,33290,5.98451961925507,3290,5.98002497145507,14556,5.9306680849967
71,33939,7.3811715916953,14547,7.1786006363021,33497,7.14317921169479,22159,7.08660608747556,4798,7.08426173788266,58124,7.0443781323978,3969,6.97250287794394,31648,6.86585563807959,14551,6.8280800951299,20073,6.75987105649483
270,14547,7.29533051731324,33497,7.20112623039042,3969,6.96839869685988,20073,6.70372669618212,43365,6.42557169040056,34018,6.20971844112209,64042,6.11889800392472,75847,5.75425402708799,3290,5.72354676749699,53618,5.6708723772007
226,33497,7.30964721581327,31648,7.16487208151143,34018,6.5934298733645,11808,6.47524166384108,38277,6.46748722054846,64042,6.35508026126621,3290,6.01813877653528,3291,5.98186272615086,12029,5.90497996441626,33290,5.84868219553884
401,33497,7.98252544140724,64042,6.58102103016863,31650,6.49484836494395,3291,6.46618058554209,53618,6.43793646957422,14556,6.30845183205003,71904,6.29556011053883,37197,6.20850131831276,33290,6.1947347333551,58125,6.11740330603996
237,34018,7.10664266975301,11808,7.04751178612772,73525,6.98581209503535,38277,6.86917625746673,3290,6.52252036529273,14558,6.52144971691292,53618,6.49684226091788,3291,6.36915843712502,33290,6.30784548317552,37197,6.3037962103414
27,79206,6.23809301513464,42527,5.33635798887007,42529,4.91353648025446,53643,3.94563141664485,"",0,"",0,"",0,"",0,"",0,"",0
650,43364,7.39311336018332,64042,6.45765949787305,3290,6.34858289049241,31650,6.31750962148795,14558,6.22237218113347,53618,6.21473471284619,3291,6.12708231933559,12029,6.04021030827671,58125,5.97519126485895,31659,5.92761389293322
211,20073,6.94735050238938,34018,6.77374348178475,31650,6.1822634408646,3290,6.11166051348929,12029,6.06936165940754,71904,6.03518300530083,14556,6.00191069083378,37197,5.97189083721656,31659,5.82792390403861,67315,5.74823268543802
311,84923,5.21785268338037,42527,5.0532990178571,42529,4.6906795197046,84908,3.92307894060789,"",0,"",0,"",0,"",0,"",0,"",0
5,53618,6.53629954936497,73528,6.37520628798873,14556,6.36804629149855,67315,6.31034556856422,38176,5.18077448637485,37132,4.97665966264677,84923,4.94736068296513,42527,4.84631441521859,42529,4.43554462283258,82380,3.72392037817351
23,67317,5.9879137788899,42527,5.38601028665702,42529,5.00036254661834,53643,4.1459857543147,"",0,"",0,"",0,"",0,"",0,"",0
638,14547,7.09268338281448,33497,7.08406361112927,43364,7.01567751816636,43365,6.50322596389422,64042,6.06469874445345,3290,5.63354207307049,14558,5.566065780336,53618,5.52170137320829,37197,5.50048690974973,33290,5.47305707323212
205,34018,7.3856992756151,31650,6.83946334652609,3291,6.74455268814937,14556,6.65780563218656,75847,6.63113365063734,33290,6.52129106466901,67315,6.46747593836553,37088,6.30711176393117,73528,6.17962654357435,4384,6.16343377827298
300,53618,7.05882387881736,67315,6.75784068025189,73528,6.42325837141553,79206,6.06404571551157,33306,6.02482488049204,3996,5.84965054947929,67317,5.67386492856581,38176,5.57367849045134,53642,5.55739076275506,37132,5.3182816749608
295,3290,6.42783773362378,31659,6.18295333297139,67315,6.04899368612299,37088,5.95211965537466,79206,5.35767076183851,33306,5.27865065299191,3996,5.16536779546819,67317,4.86918984365233,53642,4.86606416601536,38176,4.81370685637312
12,33939,7.58346649581468,33497,7.43124584348421,4798,7.38235601074833,58124,7.25415598695614,14551,6.91017098876406,43365,6.76057593222208,20073,6.65185013315025,34018,6.4431042303941,43117,6.1391582487823,53618,5.79509227729768
309,79206,5.87763189760171,3996,5.66057905936152,38176,5.42589078563776,42527,4.91538257155734,42529,4.49438072475682,53643,3.60981277191975,"",0,"",0,"",0,"",0
307,3290,7.07409589445873,67317,5.76391042363416,42527,5.18035809026225,42529,4.64866100130233,"",0,"",0,"",0,"",0,"",0,"",0
305,14556,7.0954895626023,3996,6.06199810901626,67317,5.86733837735931,38176,5.81736768426625,37132,5.51050181055926,42527,5.37133158929912,42529,4.99698220239816,60183,4.17420558844313,84908,4.1734613534344,53643,3.83856887569288
308,84923,5.56736887268306,42527,5.14188926513906,42529,4.69088486886969,60183,4.22732098607541,"",0,"",0,"",0,"",0,"",0,"",0
595,71887,8.60015325783098,71904,8.12884601604701,73528,8.10419997450355,67315,7.88107554712258,70767,7.86032520251473,37088,7.61833145307591,79206,7.11432743980813,70766,7.01365820075021,3996,6.90305364445405,59675,6.85144076222492
303,14558,5.97896543846073,53618,5.93744933498358,75847,5.92117266424681,14556,5.75211016680406,67315,5.61873662287439,38276,5.61307290129045,37088,5.59076802547495,73528,5.47775992456272,31407,5.29922290578775,79206,5.05294424877848
306,67317,5.50849283436706,42527,4.94946938020062,42529,4.38965312859432,"",0,"",0,"",0,"",0,"",0,"",0,"",0
293,43365,7.15098226876704,3290,6.18921752197488,73528,5.93063076315127,14556,5.90690958703619,37088,5.5548781024988,79206,4.91735982653081,3996,4.76330887957203,38176,4.4170625143829,67317,4.41601589446208,84923,4.27409125243339
299,67317,5.89025950419591,84923,5.47846425877206,42527,5.3425642763603,42529,4.84056452995152,53643,3.84222254079493,"",0,"",0,"",0,"",0,"",0
294,75847,6.44635519812737,14556,6.32211882308301,37088,6.0521947216303,73528,5.91545841485724,3996,5.19053440356392,67317,4.92254952378877,38176,4.88335725185686,53642,4.86692864102563,42527,4.68139411363163,70764,4.48918420465569
298,84923,5.55510370832307,42527,5.33572182109267,42529,4.91308921329774,60183,4.1715536918907,53643,3.89582281742392,"",0,"",0,"",0,"",0,"",0
312,3290,6.5755744697104,53618,6.46097396422783,31659,6.26644433071461,14556,6.12524937780448,67317,5.14113213147975,37132,4.91840189933748,42527,4.70694506117834,42529,4.26701503683434,53643,3.36586876346463,"",0
310,42527,4.9348312448838,42529,4.4674410574374,53643,3.60964514340038,"",0,"",0,"",0,"",0,"",0,"",0,"",0
296,84923,5.34759937828284,42527,5.10424400797026,42529,4.66368172412706,"",0,"",0,"",0,"",0,"",0,"",0,"",0
129,31648,7.35884828888178,64042,6.54167435975254,3290,6.18863905251268,37197,6.18285767970595,12029,6.1402334907325,14558,6.08689726739979,33290,5.99519890640771,3291,5.90456623269739,67315,5.75134047423497,73528,5.72287919709032
70,4640,6.52924100927624,14547,6.26135056752716,33497,6.2070151453637,4798,6.00285402377744,3969,5.97065015942436,58124,5.96001097157609,31648,5.85723423486994,43364,5.81553659535234,20073,5.69407365654946,43365,5.48759012225502
238,33497,7.64066538641003,43364,7.28027859500545,58124,7.2547126397412,34018,6.7745425498066,64042,6.70866326311195,38277,6.32129167054436,31650,6.23347690362901,3290,6.20796025964847,37197,5.96227458180606,3291,5.89908831793759
150,33939,8.46557373166347,3290,6.78130033793966,3291,6.70825678201922,75847,6.54890081292042,14556,6.52697147550861,12029,6.52452312379911,31659,6.51744212588955,37197,6.49561892312296,33290,6.47107590338113,37195,6.46568682899058
68,4640,7.42779444922198,33939,7.2238833332548,22159,6.92137794796577,33497,6.89184795901958,4798,6.86604965979286,58124,6.81986762606226,43364,6.80852622964104,3969,6.70145168698225,14551,6.54165026580228,20073,6.43961820821982
544,3290,7.47652898251997,33306,6.37186544309405,67317,5.97725024941721,38535,5.52889082554498,42527,5.50900594492083,42529,4.96953666455424,"",0,"",0,"",0,"",0
155,11808,7.66219083745118,38277,7.6184991720096,64042,7.5079157469485,3290,7.36772909713884,42951,6.85827375664988,31407,6.52536052239028,70766,6.14245971826265,3996,6.00163905302902,37132,5.40968187067876,42527,5.22524449866361
79,33497,7.92296743194654,43365,7.43570693196116,20073,7.37175341106702,31650,6.63423239292441,14558,6.53150802765637,3291,6.50633695073431,3290,6.454031976324,53618,6.30513895611518,75847,6.27663124874469,31659,6.21550179775243
454,33497,7.67456994832118,4798,7.60935353085176,43365,7.1431987083382,34018,6.81352596536231,64042,6.69261185514836,11808,6.6767358408545,73525,6.62992890901796,38277,6.40150233069344,31650,6.23224375133698,3290,6.21793902907202
477,4384,6.2912854383135,38176,5.46267489846461,37132,5.30058000701284,42527,5.06075122620783,42529,4.5773946486976,"",0,"",0,"",0,"",0,"",0
467,38276,6.35165285182812,42527,4.99994066100171,42529,4.55560206687566,60183,3.96060338157697,53643,3.6736833599652,"",0,"",0,"",0,"",0,"",0
202,42951,6.55696872563887,14556,6.5459122302777,3996,5.61446519525574,42527,5.04989050471968,70764,4.97684494340472,42529,4.55018272999155,82380,4.13776709596131,53643,3.65389186722007,"",0,"",0
186,73528,6.5016380417068,79206,5.99736300973265,42529,4.77339384287176,82380,4.13684454655926,84908,4.00082718788427,60183,3.95420316265255,53643,3.70421478606583,"",0,"",0,"",0
189,42527,5.28029806509218,38535,5.2039488980432,42529,4.78388072396625,60183,4.02861303967441,"",0,"",0,"",0,"",0,"",0,"",0
196,31648,7.10123319133451,20073,6.90691506984836,43365,6.84423986483999,64042,6.41528152890726,34018,6.41385489485238,11808,6.29893060884573,38277,6.01787035112142,3278,6.00148145937379,12029,5.90780399596188,14558,5.9020714357741
174,33939,7.81187811209503,43365,6.9964977420299,34018,6.57183817366627,64042,6.3752500727446,73525,6.29150990861777,38277,6.2624499140585,11808,6.21598033106978,31650,5.91897206568427,14558,5.79802669564664,3290,5.79249187828338
492,33939,7.50618524701453,14547,7.25838124232697,33497,7.21724629455508,3969,6.99403753526161,43365,6.60003818930018,34018,6.28333060775623,43117,6.16883137902591,64042,6.10532325232681,3290,5.84030885782411,31650,5.83297794753087
15,3290,6.02630168130114,31659,5.60804289012766,67315,5.555789074774,37088,5.49486068091839,73528,5.38814990209602,38276,5.37054288045344,28639,5.36262402786812,33306,4.93923285569031,3996,4.68835226760474,59675,4.66008751798668
31,58124,7.28696399829333,43364,7.2734100053414,31648,7.24792056615075,43365,6.95400966606589,34018,6.58764262346597,11808,6.4521475426736,73525,6.44506182054758,64042,6.42221496947403,38277,6.40899180421029,43117,6.34389437124619
610,42527,5.64023810012709,42529,5.23062999866229,53643,4.1074805528111,"",0,"",0,"",0,"",0,"",0,"",0,"",0
609,33939,8.38140146174293,33497,8.05913447384492,31648,7.81615489443649,43365,7.52686714593302,71887,6.90404620122694,31650,6.71212120308981,14558,6.64577641691367,3290,6.60986495262526,3291,6.52664011819505,75847,6.45778895867337
617,33939,7.61577978247793,43364,7.1804414938033,43365,6.84043637048717,34018,6.41787974453262,71887,6.16265416490849,31650,6.00473842795316,3290,5.9184709979264,3291,5.84776106815653,73528,5.65171292424625,79206,4.83224332807786
665,33939,7.84394134538723,20073,7.11905917389215,11808,6.70106516596361,34018,6.68675894733126,73525,6.53552839552064,64042,6.51609938152159,71887,6.42760397750337,31650,6.23907869840834,3290,6.21603185213836,37197,6.17164868011485
201,14547,7.61143160952133,33497,7.60969800656238,58124,7.49399399001569,20073,7.16085777266328,11808,6.67949926958911,73525,6.6663195962067,64042,6.63770134718591,14558,6.27033806926835,3290,6.26010268312685,53618,6.21816895013349
227,33497,6.83863618914235,58124,6.79415195388389,3969,6.65339005817738,31648,6.53095744621831,20073,6.44435699231526,43365,6.25771554729079,64042,5.84982637558958,73525,5.68631317671721,37197,5.55005072847642,12029,5.43035394192133
301,84923,5.42907949780137,42527,5.2889705536515,42529,4.85064788816698,82380,4.36427555057562,60183,4.17020034538091,53643,3.89247275947383,"",0,"",0,"",0,"",0
304,31650,6.91827810580098,3290,6.80566999920651,14556,6.5553836380128,31659,6.53028372077689,33306,5.78020665401568,3996,5.59065909658541,67317,5.43183981580094,84923,5.0978126364613,38535,4.95841581328347,42527,4.95091426697867
302,42527,5.28280871873829,42529,4.83321805778384,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
297,33497,6.87056045370265,22159,6.86098407639649,31648,6.55201427862824,43365,6.33679911128991,64042,6.23472824485791,43117,6.15918090819253,11808,6.08972778537515,34018,5.93594835940838,75847,5.72575974769536,3290,5.56765364296145
291,3290,7.34851667295343,53618,7.06987614177508,3996,6.01098552628421,67317,5.77365287427602,84923,5.53334091269853,42527,5.27740850277976,42529,4.89350672826542,53643,3.94735066339018,"",0,"",0
292,3290,6.9032039295154,31659,6.53801740533678,73528,6.25142472419536,3996,5.54020402831948,38176,5.29584722632067,70764,5.03373759172464,42527,4.91410930587264,42529,4.43386491733786,82380,4.22271083317979,60183,3.91963313511107
213,58124,6.72247960645088,43365,6.37406932102301,20073,6.30026442173242,73525,6.18989764870398,34018,6.03085329700867,11808,5.83326915286438,31650,5.51811079206401,37197,5.46693151399211,14558,5.4200060685624,3290,5.40607545717463
38,33939,7.40267923596033,33497,7.16874374130746,22159,7.10509672808618,14547,6.87068924611568,58124,6.80695676889867,43364,6.64650943992216,43365,6.53264295685986,34018,6.26223590392345,31650,5.63039329567966,14558,5.56625540527969
8,42527,5.69147138491702,42529,5.26782036132509,60183,4.47788292298637,"",0,"",0,"",0,"",0,"",0,"",0,"",0
2,73528,6.58004929661322,67315,6.5241790474041,3996,5.61668575257824,38176,5.34008610909563,84923,5.08134391089592,37132,5.06205080538823,42527,5.03046790251407,42529,4.48291119616389,53643,3.4765411204939,"",0
601,38176,5.13082661762832,67317,5.12233081784983,53642,5.06274383911731,37132,4.89245971113102,70764,4.67139317421764,42527,4.65398787580418,42529,4.2666109898006,82380,3.68275913370462,60183,3.56693034467593,53643,3.25787009697563
620,67317,6.26116531016007,42527,5.76784482203225,42529,5.41882021530105,60183,4.50800021053132,53643,4.21595649459927,"",0,"",0,"",0,"",0,"",0
455,4798,7.15368009598643,33497,7.12994802769059,31648,6.98141624883234,43365,6.5763207650035,34018,6.2728773444359,11808,6.22620145370045,64042,6.17266100321958,43117,6.14981894893579,38277,6.02316388019017,31650,5.7264299407687
466,3290,5.91892616023688,73528,5.52636330819832,67315,5.48581072786223,37088,5.46870351988765,31407,5.14468935574109,79206,4.87028247775924,33306,4.81348994062103,3996,4.70671592488086,67317,4.51383104718896,53642,4.47889767728697
448,42527,5.23096565877067,42529,4.83344783169766,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
452,14556,6.92585482407226,73528,6.66854961308738,3996,5.99651137617273,42527,5.24013092278214,42529,4.77498372694246,60183,4.23105613749877,"",0,"",0,"",0,"",0
457,12029,6.65358191890006,67315,6.60157345653632,37088,6.47588859003259,31407,6.33763929394596,1977,6.17697883619887,3996,5.66332613452608,67317,5.44067210483217,53642,5.41920946218855,38176,5.39162875258376,37132,5.24904327461331
439,3290,5.7598804601988,14558,5.75519644710687,73528,5.52838218603808,37195,5.44575144107482,28639,4.9787464221448,3996,4.61004219129229,70766,4.574352827956,33306,4.46605582964488,59675,4.33742538141325,53642,4.17281563202782
256,31648,7.78610328119755,43365,7.40511286014208,43117,7.23212029151456,34018,7.21176976767777,75847,6.94340043035018,3290,6.80355462217209,38277,6.76820802633265,73525,6.76096814939207,31650,6.72908909578956,37197,6.69412758131339
272,38277,6.73483243225449,3290,6.32935708587899,14556,6.17707213190179,12029,6.14949065299643,67315,6.00698961881202,37088,5.88088554311116,20076,5.81627344945675,4384,5.70573126082229,79206,5.29709200664701,33306,5.19423895190007
673,31648,7.3634642250178,73525,6.58053350856132,53618,6.40405868616971,3290,6.26545373717033,31650,6.24601097712344,14556,6.0608424653024,31659,6.00257898434194,38276,5.777660879924,67317,4.77617901572254,84923,4.57376832610901
254,22159,7.56239508446327,43365,7.08229403673491,31650,6.07955682009719,14558,6.04186381109757,3290,5.92508011917208,14556,5.73297281655388,12029,5.72745202567928,20076,5.38225656324001,73528,5.32410312771806,4384,5.2948314881572
252,22159,8.38413494003322,43365,7.97235479052292,64042,7.50645754162101,73525,7.34649143758548,71887,7.29363214580959,38277,7.23029593180955,31650,7.11327030484928,3290,7.08756744748959,53618,7.00708143960745,71904,6.9252492280183
267,38535,5.44095399996797,42527,5.34001943772771,42529,4.94372054982563,60183,4.34556590381753,"",0,"",0,"",0,"",0,"",0,"",0
243,31648,7.72246096312173,3290,6.58044882464922,38276,5.96696621245087,79206,5.39658620406,3996,5.14865802347386,67317,4.96692311283879,37132,4.75086775786066,42527,4.65141831214929,38535,4.38858986537729,42529,4.13201580745659
664,33497,8.95570507567495,73525,8.02642535851922,73528,7.12126939177958,42527,5.57748822659051,42529,5.26020017954286,60183,4.65273905310732,"",0,"",0,"",0,"",0
275,73528,6.69385329211702,42527,4.96314312329033,42529,4.6287136941622,53643,3.68838025124085,"",0,"",0,"",0,"",0,"",0,"",0
259,73525,6.92631051867551,67315,6.18335471046223,73528,6.17515352431106,38276,6.00940528378046,79206,5.46383791935665,42527,4.6741393105327,42529,4.22661964504042,"",0,"",0,"",0
247,33497,8.75979159666282,73525,7.79606823909944,38277,7.79118852594419,3290,7.58803254390203,42951,7.3664885432979,38276,7.186528751525,73528,6.94380611358276,79206,6.65874785258605,33306,6.57376771393435,3996,6.39702183558515
285,33497,8.63994718570865,38277,7.33207002665578,71887,7.1693330927624,31650,7.01753289711892,3290,6.776939484585,71904,6.72087437889882,37197,6.67104122973297,75847,6.63112807328199,31659,6.5443147187255,67315,6.49429767814698
240,42527,5.50428893524184,42529,5.08863304578682,60183,4.44264160645476,53643,4.14645890154144,"",0,"",0,"",0,"",0,"",0,"",0
255,33497,8.09705102284448,43365,7.53814176352513,34018,7.30425832043081,11808,7.20384448131659,73525,7.12827925206005,71887,7.07803221518552,38277,6.98796475206968,3290,6.91801691234593,31650,6.91275370112603,53618,6.79423411839646
246,3290,7.90133834037578,14556,7.33426936106064,42527,5.49207608522512,42529,5.03606989536293,"",0,"",0,"",0,"",0,"",0,"",0
284,4798,7.80256752740497,31648,7.58608763424409,43365,7.21683294386484,34018,7.07201236157491,11808,6.93955485500854,73525,6.87639921733272,38277,6.79770422381674,31650,6.59051456796408,3278,6.57085294591123,3290,6.56068702034862
274,3290,6.95454306916252,42951,6.69902046888623,53618,6.67136036259442,73528,6.55939446639239,79206,5.76035456095959,3996,5.49546644255884,59675,5.43856064026128,67317,5.23949510170914,70764,4.93580655012591,38535,4.73799802866006
719,3290,5.49273724009604,53618,5.46340363370015,31650,5.38645413334137,37195,5.28113879127795,31659,5.05800967157954,37088,5.03995292108918,38276,4.94693349856441,20076,4.89283027445427,70766,4.42079320133857,33306,4.34848193019111
258,22159,7.75781781635086,43364,7.7055869194754,31648,7.55293369187201,43365,7.33074468318014,11808,7.23084633332865,34018,7.17111893009548,3290,6.82371149631252,37197,6.7305006752427,37088,6.58366534802764,37195,6.53228936934768
278,3290,7.73548581290393,31659,7.36724347783317,42527,5.51076160493816,42529,5.11815979735032,60183,4.68601198790981,"",0,"",0,"",0,"",0,"",0
661,3290,7.75049655144269,31659,7.30204245287372,73528,6.96533783484295,3996,6.27403304594309,59675,6.13737104508046,67317,6.1132585533629,84923,5.71034739624214,42527,5.6136046555677,42529,5.15773971346976,53643,4.05914782906796
679,3290,7.16084318440674,67315,6.79786771752764,31659,6.75234058488306,73528,6.46939321189849,67317,5.68948494888629,84923,5.4292203867095,42527,5.07371126874463,42529,4.6265757344327,"",0,"",0
676,31659,7.19739612625747,73528,7.19403140387891,59675,6.0640548032347,42527,5.41005980518302,38535,5.38277019859197,42529,4.99439030846596,60183,4.3272913753865,"",0,"",0,"",0
666,73525,7.99320136088799,42527,5.53422347649445,42529,5.18523831284601,"",0,"",0,"",0,"",0,"",0,"",0,"",0
663,73525,7.40885274827598,3290,7.25718766424617,67315,6.88410942914533,58125,6.87666044975179,42951,6.87662772711087,73528,6.55816422051647,33306,6.13560755096867,38535,5.21923698198693,42527,5.19100025080493,42529,4.79171136765963
251,3996,6.50226368822841,42527,5.74406143874043,42529,5.36801403677924,60183,4.38872900635734,"",0,"",0,"",0,"",0,"",0,"",0
667,31648,8.63987569209046,3290,7.61497343862825,79206,6.47916838186921,67317,5.98208234977569,42527,5.46879370605213,38535,5.46211782925216,42529,5.01240242732772,60183,4.30409046685012,53643,3.99625435645145,"",0
286,42527,5.95430534863008,42529,5.70570178002923,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
287,3290,7.63131149763299,67315,7.25479400682439,73528,6.89644949887762,79206,6.54479703078172,33306,6.51224353500915,67317,6.00316413669283,84923,5.81186037904914,42527,5.38761301409238,42529,4.99008928016379,60183,4.43125860786193
283,33497,8.22277027565129,34018,7.275452680128,38277,6.82126676481979,73525,6.81199197931168,14558,6.64010999845916,31650,6.50597806830383,14556,6.28659306890347,67315,6.08073392891215,73528,5.92091472555101,20076,5.8938717322206
265,73525,7.45236393119849,31659,6.99773984886235,73528,6.69681555775809,70764,5.42272506365297,42527,5.25838625346146,42529,4.76305857096521,82380,4.46109859752874,"",0,"",0,"",0
398,42527,6.20692363614117,42529,5.85873460558864,53643,4.91330786794361,"",0,"",0,"",0,"",0,"",0,"",0,"",0
414,33939,7.92197739549562,14547,7.5247316440806,4798,7.43432127882559,43364,7.37041153194728,58124,7.36916570436407,31648,7.32006004210941,14551,7.11564197392239,20073,7.01433554912632,11808,6.49099408553486,73525,6.46449263211988
626,43365,6.51643672503822,3290,5.93749070965931,12029,5.89549626733022,31650,5.8872024939367,37197,5.86127773632144,14558,5.80638167928784,53618,5.72779394337067,3291,5.64860141588825,73528,5.58907018963259,31659,5.56676459426804
653,34018,6.986157031742,31650,6.573215007137,3290,6.41705703811183,14556,6.30693729429179,31659,6.17099901952286,37195,6.12580648470899,67315,6.07335348272989,37088,5.87732956443295,4384,5.77762425990588,31407,5.77052014116534
130,20073,6.40442787669175,34018,6.06260499368971,64042,5.88007619404533,31650,5.64007841054595,3291,5.4931375534749,3290,5.48498837276248,53618,5.4508138644718,58125,5.3940079326183,37195,5.11903759654041,31659,5.08006649558588
54,3290,7.09492762049865,73528,6.83118265851181,37088,6.44580420896464,33306,5.74012766637004,3996,5.64669421340491,38176,5.2680814749408,37132,5.13591914100094,42527,4.99002302439245,38535,4.87114167556968,70764,4.85588229211398
460,33497,7.41905320946416,4798,7.37175978793783,58124,7.32654593076786,20073,6.95321738339112,43365,6.91919991332089,34018,6.56655994039673,11808,6.48459581652246,73525,6.47047180658206,64042,6.38574033874149,38277,6.25153097158036
84,42527,5.36986288604569,42529,5.06661734164384,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
675,73528,6.81748668771177,3996,6.07452315724593,67317,5.83316527853588,42527,5.34051553099293,42529,4.88252161871845,53643,3.95528259838679,"",0,"",0,"",0,"",0
53,34018,6.90319192363919,11808,6.84360266089476,3290,6.43951518802357,75847,6.40332252256369,71904,6.25011599174933,3291,6.08172985660594,37088,5.97308117233592,31407,5.74483155391741,4384,5.71719899788619,79206,5.2720813716851
680,58125,6.96255244910052,14556,6.95676719539954,73528,6.89022335403429,3996,5.86935898770061,67317,5.55516172131234,84923,5.35304659700953,42527,5.21247493450705,42529,4.79504786317905,82380,4.10082882306059,60183,3.89482190399147
658,34018,7.23453255428804,31650,6.67922899596676,14558,6.65525664370111,3290,6.59513398327408,14556,6.37774863119066,67315,6.25972504540552,37088,6.23466996315485,73528,6.19957534825093,4384,6.00006437045177,33306,5.38749342471996
